542.701.639-25;Davi Teixeira;1983-01-05;Roberto Carlos;2024-12-22;Pista Premium;399.22
360.748.519-48;Cauã Cavalcanti;1990-01-28;Caetano Veloso;2024-11-13;Camarote;268.91
817.034.956-75;Sofia Sales;1979-01-15;Roberto Carlos;2024-08-28;Pista Premium;373.62
184.290.365-98;Ryan da Costa;1960-07-16;Anitta;2024-08-29;Pista;123.67
480.672.139-50;Davi Luiz da Mota;1976-05-22;Anitta;2024-12-17;Camarote;296.68
106.258.739-12;Manuela Ferreira;1999-05-02;Roberto Carlos;2024-10-30;Pista Premium;317.65
287.516.093-12;Rafael Ribeiro;1948-07-17;Rock in Rio;2024-12-05;Arquibancada;197.83
645.738.129-46;Julia Moraes;1966-08-05;Roberto Carlos;2024-11-19;VIP;422.61
174.693.028-40;Ana Laura Santos;1976-03-04;Caetano Veloso;2024-11-19;Arquibancada;165.23
268.730.514-62;Pedro Henrique Lima;1976-08-11;Caetano Veloso;2024-12-08;Arquibancada;195.51
503.478.261-80;Felipe Alves;2005-06-27;Roberto Carlos;2024-11-07;Pista;120.21
489.756.310-01;Dr. Gustavo Henrique Monteiro;1945-04-01;Rock in Rio;2024-11-23;Arquibancada;162.67
128.034.596-98;Catarina Novaes;1997-08-15;Rock in Rio;2024-08-07;Camarote;204.97
301.462.598-15;Otávio Costela;1969-03-26;Ivete Sangalo;2024-09-06;Camarote;298.96
479.128.563-82;Yuri Aragão;1945-03-30;Anitta;2024-08-01;VIP;442.37
481.536.972-00;Ana Barros;1949-08-01;Anitta;2024-10-05;VIP;463.03
428.013.756-08;Eduardo Teixeira;1987-02-25;Anitta;2024-08-01;Camarote;236.01
896.154.072-67;Luiz Henrique Nunes;1946-04-15;Caetano Veloso;2024-09-29;Pista Premium;370.44
094.286.317-87;Bryan da Luz;1967-10-10;Anitta;2024-10-16;VIP;494.7
152.073.496-43;Emanuel Caldeira;1958-07-13;Roberto Carlos;2024-08-04;Camarote;248.85
614.590.827-02;Luiz Felipe Castro;1971-02-28;Anitta;2024-08-24;Pista Premium;373.38
842.560.917-85;Maria Fernanda Rezende;1990-02-01;Caetano Veloso;2024-12-05;Camarote;236.59
253.946.108-51;Ana Clara Duarte;1988-08-21;Ivete Sangalo;2024-12-17;Camarote;200.0
572.430.916-52;Vitor Campos;2006-03-12;Rock in Rio;2024-11-13;VIP;430.1
712.463.580-26;Joana da Cruz;1998-02-22;Caetano Veloso;2024-08-13;Pista Premium;381.91
013.945.876-00;Raquel Silveira;1949-02-05;Rock in Rio;2024-12-06;Camarote;227.05
034.175.986-48;Sra. Ana Luiza Pinto;1987-06-14;Ivete Sangalo;2024-11-26;Pista;112.32
706.492.518-49;Emanuel da Luz;1996-09-22;Anitta;2024-08-23;Arquibancada;178.13
098.327.465-74;Bárbara Campos;1952-05-17;Caetano Veloso;2024-10-20;VIP;474.0
927.514.038-32;Nina Pires;1961-03-25;Roberto Carlos;2024-11-01;Pista Premium;365.57
325.941.780-04;Luiza Peixoto;1948-04-22;Ivete Sangalo;2024-10-24;Pista Premium;380.68
145.079.682-67;Miguel Cardoso;1967-05-22;Anitta;2024-10-01;Pista Premium;364.21
069.318.457-48;Srta. Stella Sales;1994-07-24;Roberto Carlos;2024-11-14;Arquibancada;160.36
172.583.049-32;Mariana Costa;2005-12-10;Roberto Carlos;2024-09-27;Pista Premium;360.95
628.104.379-04;Larissa Duarte;1974-07-10;Anitta;2024-10-21;Camarote;280.55
975.364.081-10;Yuri da Mota;1994-10-03;Caetano Veloso;2024-12-27;Pista Premium;358.08
680.352.174-53;Nathan Fernandes;2002-11-03;Anitta;2024-12-09;Arquibancada;192.12
476.028.915-11;Dr. Cauã Barbosa;1949-02-13;Rock in Rio;2024-08-31;Camarote;253.87
946.183.507-84;Mirella da Cruz;1990-11-09;Caetano Veloso;2024-10-12;Arquibancada;154.06
573.490.261-61;Marina Pires;1972-08-19;Roberto Carlos;2024-09-09;Pista Premium;302.21
539.167.408-57;João Felipe Carvalho;1959-03-19;Ivete Sangalo;2024-10-17;Pista Premium;387.67
634.259.071-07;Júlia Correia;1964-08-06;Anitta;2024-09-26;Pista Premium;346.53
573.601.824-17;Thomas da Costa;1993-09-11;Ivete Sangalo;2024-09-11;Pista;102.41
528.739.061-03;Leandro Caldeira;1988-06-26;Rock in Rio;2024-08-25;Arquibancada;155.07
815.702.639-30;Sr. Matheus Sales;1984-08-30;Roberto Carlos;2024-12-29;VIP;489.63
963.804.572-83;Sr. Leandro Barbosa;1950-07-10;Ivete Sangalo;2024-08-14;Pista;127.41
187.394.205-23;Leandro da Costa;1956-08-19;Roberto Carlos;2024-09-07;VIP;439.58
863.512.740-44;Enzo Gabriel Barros;1966-01-20;Anitta;2024-08-01;Arquibancada;181.8
684.370.921-40;Leonardo Cunha;1955-06-06;Caetano Veloso;2024-08-12;Arquibancada;165.64
791.542.308-88;Nicole das Neves;1994-11-11;Rock in Rio;2024-09-17;Pista;139.83
864.975.203-92;Manuela Sales;1961-10-12;Ivete Sangalo;2024-09-03;Arquibancada;169.71
726.103.894-69;Maitê da Conceição;1947-07-08;Rock in Rio;2024-11-11;Pista Premium;383.27
704.891.536-66;Ana Clara Carvalho;1958-10-03;Caetano Veloso;2024-10-04;VIP;493.97
178.624.053-07;Dr. Vicente Aragão;1985-08-22;Rock in Rio;2024-12-09;VIP;468.94
780.324.951-50;Maitê Ribeiro;1975-09-27;Anitta;2024-09-23;VIP;437.85
097.421.658-58;Srta. Fernanda Campos;1969-04-03;Caetano Veloso;2024-12-06;Pista Premium;328.4
827.169.405-76;Vitor Gabriel Mendes;1984-09-22;Roberto Carlos;2024-09-18;Camarote;201.24
472.530.681-90;Maria Alice Alves;1986-12-22;Caetano Veloso;2024-10-20;Camarote;227.61
826.153.097-30;Cauã Cavalcanti;1948-09-04;Anitta;2024-10-22;Arquibancada;168.95
156.840.273-26;Lavínia Campos;1952-07-01;Anitta;2024-08-13;VIP;473.09
314.087.659-93;João Oliveira;2001-11-02;Roberto Carlos;2024-09-19;Pista Premium;365.6
652.934.817-46;Júlia Viana;1962-11-18;Caetano Veloso;2024-09-21;Pista;113.56
879.524.306-29;Dra. Isis Peixoto;1983-12-30;Anitta;2024-11-10;Pista;132.72
739.624.851-55;Augusto Correia;1954-03-17;Ivete Sangalo;2024-10-10;VIP;482.01
726.513.849-09;Srta. Stella Viana;1966-08-04;Caetano Veloso;2024-12-23;Camarote;277.65
014.873.259-32;Caio Lopes;1996-07-19;Caetano Veloso;2024-08-29;Camarote;203.7
329.804.615-98;Sofia da Rocha;1972-09-21;Anitta;2024-08-21;Camarote;230.67
367.081.952-59;Benjamin Melo;1969-05-13;Anitta;2024-10-06;Pista Premium;353.67
980.214.376-69;Maria Alice Carvalho;1961-06-20;Roberto Carlos;2024-08-23;VIP;467.42
782.945.103-60;Benício Alves;1969-08-16;Ivete Sangalo;2024-08-04;Arquibancada;176.26
098.361.427-03;Dr. Lorenzo Fogaça;2003-05-16;Anitta;2024-09-17;Pista Premium;315.75
051.796.482-11;Rafaela Melo;1981-10-01;Roberto Carlos;2024-08-27;VIP;470.78
046.812.973-13;Maria Alice Duarte;1983-10-02;Anitta;2024-09-30;Arquibancada;179.94
520.974.831-60;João Lucas Cavalcanti;1971-08-28;Ivete Sangalo;2024-10-17;Arquibancada;161.46
971.284.503-60;Milena Ferreira;1965-02-15;Ivete Sangalo;2024-11-27;Arquibancada;163.5
541.873.902-60;Vitória da Mata;1990-01-06;Rock in Rio;2024-12-23;Pista Premium;305.64
340.762.895-10;Nicole Ferreira;1975-06-29;Ivete Sangalo;2024-09-27;Arquibancada;187.49
763.809.412-31;Sr. Kaique Pinto;2000-03-05;Anitta;2024-08-28;Pista;139.96
493.578.620-56;Nathan Lima;1953-04-24;Roberto Carlos;2024-12-05;Pista;110.89
685.973.402-74;Heloísa Carvalho;2001-01-20;Rock in Rio;2024-10-08;Pista;111.82
967.405.831-10;Emanuelly da Mata;1968-09-05;Roberto Carlos;2024-11-25;Arquibancada;186.54
605.284.971-11;Dr. Eduardo Mendes;1963-07-08;Ivete Sangalo;2024-09-25;Camarote;268.65
781.495.603-00;Luna Aragão;1982-07-21;Roberto Carlos;2024-10-30;Pista Premium;386.18
175.829.634-82;Sr. Pedro Melo;1975-10-14;Ivete Sangalo;2024-08-18;Arquibancada;186.92
378.251.049-60;Maria Nogueira;1990-05-08;Caetano Veloso;2024-12-01;Camarote;242.97
029.357.184-88;Fernanda Barros;1986-12-20;Rock in Rio;2024-08-30;Camarote;253.43
142.976.503-80;Esther Oliveira;1971-09-25;Roberto Carlos;2024-10-02;Pista Premium;373.04
957.814.362-19;Dr. Enrico Pinto;1967-03-11;Ivete Sangalo;2024-10-27;Arquibancada;172.01
403.672.518-17;Davi Lucca da Cunha;1989-04-24;Rock in Rio;2024-09-06;Arquibancada;192.68
812.697.530-02;Dra. Sofia Cunha;1995-08-14;Anitta;2024-11-17;Pista Premium;393.2
720.361.849-87;Ana Lívia Vieira;1958-03-10;Ivete Sangalo;2024-12-12;Pista;139.93
264.159.078-67;Joana Pereira;1977-03-29;Roberto Carlos;2024-10-07;Pista;132.66
059.723.841-32;Cauã Barros;1965-04-04;Rock in Rio;2024-10-13;Arquibancada;159.32
130.687.495-57;Levi Peixoto;1958-09-11;Caetano Veloso;2024-10-29;Arquibancada;197.89
617.085.392-12;Isabella Cardoso;1981-08-04;Anitta;2024-12-11;Pista;117.29
487.953.026-38;Benício da Mata;1972-09-26;Caetano Veloso;2024-12-27;Pista Premium;309.76
214.976.853-46;Júlia Farias;1976-07-02;Caetano Veloso;2024-12-22;Pista Premium;322.75
758.690.421-94;Thomas Sales;1951-10-07;Rock in Rio;2024-10-22;Camarote;256.98
319.260.485-98;Letícia Fogaça;2003-12-21;Ivete Sangalo;2024-12-01;Camarote;203.75
963.048.521-42;Davi Luiz Lopes;1996-02-08;Caetano Veloso;2024-09-10;Pista;113.0
659.803.721-21;Alana Silveira;1966-10-10;Rock in Rio;2024-10-19;Pista;143.68
834.925.670-29;Maria Sophia Dias;1990-12-20;Ivete Sangalo;2024-09-06;VIP;490.9
046.321.975-99;Ana Sophia Pires;1979-03-17;Roberto Carlos;2024-10-22;Pista Premium;378.84
792.016.438-96;Sr. Leonardo Alves;1986-02-16;Caetano Veloso;2024-09-07;Arquibancada;169.33
094.852.361-15;Heitor Costa;1959-03-22;Rock in Rio;2024-11-19;Pista;149.43
059.281.364-98;Emanuel Nunes;1969-04-29;Rock in Rio;2024-12-12;Camarote;296.87
845.932.160-60;Emilly da Mota;1990-12-29;Caetano Veloso;2024-12-30;Camarote;215.37
917.086.354-75;Dr. Augusto Correia;1950-01-22;Anitta;2024-08-12;Pista;104.29
146.507.328-08;Otávio Rocha;1951-05-30;Anitta;2024-08-30;Camarote;272.09
192.067.534-52;Lara Correia;1997-03-24;Ivete Sangalo;2024-08-19;Arquibancada;169.01
984.256.103-89;Alícia Ramos;1979-08-26;Roberto Carlos;2024-12-10;Camarote;292.65
951.872.430-04;Lucca Teixeira;1947-12-27;Roberto Carlos;2024-10-21;Pista Premium;394.09
075.849.316-93;Dr. Lucas Gabriel Mendes;1955-09-24;Caetano Veloso;2024-12-02;Arquibancada;150.67
839.027.451-50;Gabriela Carvalho;1990-08-18;Caetano Veloso;2024-11-12;Camarote;237.22
270.953.416-99;Maria Julia Fogaça;1945-10-04;Ivete Sangalo;2024-08-16;Arquibancada;162.09
967.012.354-25;Marcos Vinicius Peixoto;1956-05-02;Anitta;2024-10-19;Pista Premium;319.9
593.701.862-12;Alícia Freitas;1961-03-28;Caetano Veloso;2024-08-28;Pista;137.62
713.298.645-73;Luiz Gustavo Cunha;1981-01-26;Roberto Carlos;2024-11-01;Camarote;285.24
814.256.093-33;Rafael Cavalcanti;1992-10-02;Ivete Sangalo;2024-12-01;Pista Premium;365.81
684.590.713-75;Sra. Alexia Campos;1965-11-03;Ivete Sangalo;2024-09-12;Arquibancada;186.17
352.910.867-77;Alice Cunha;1954-01-05;Rock in Rio;2024-12-25;Camarote;206.27
935.271.048-79;Pietra Carvalho;1960-04-16;Ivete Sangalo;2024-11-28;VIP;469.65
857.963.140-84;Sabrina Peixoto;1952-01-27;Roberto Carlos;2024-08-06;Arquibancada;167.6
268.590.731-95;Isis Rezende;1972-02-26;Ivete Sangalo;2024-11-30;VIP;478.5
291.058.647-20;Diogo Pereira;1961-04-07;Rock in Rio;2024-11-21;Pista;119.24
124.560.389-24;Sophia Cunha;2002-11-03;Roberto Carlos;2024-08-18;Camarote;245.55
493.607.152-80;Mariana Farias;1949-01-23;Caetano Veloso;2024-11-14;VIP;433.6
104.358.726-80;Diogo Cavalcanti;1999-09-15;Anitta;2024-08-07;Arquibancada;168.6
230.785.169-03;Isis Martins;2000-03-25;Anitta;2024-08-28;Pista;133.68
694.023.715-16;Larissa Gomes;1956-01-06;Ivete Sangalo;2024-12-02;Arquibancada;189.6
764.109.835-57;Elisa da Mota;1969-10-17;Anitta;2024-09-16;Arquibancada;179.45
960.451.873-93;Dra. Vitória Vieira;1977-01-17;Ivete Sangalo;2024-08-24;VIP;460.58
894.152.063-06;Nathan Moreira;1962-11-05;Rock in Rio;2024-12-13;VIP;465.49
053.174.982-79;Clarice Nogueira;1969-10-25;Anitta;2024-10-20;Pista Premium;349.78
809.732.514-41;Cauã Peixoto;1977-10-16;Ivete Sangalo;2024-10-18;Arquibancada;199.07
738.051.269-21;Clarice Barros;1957-08-23;Rock in Rio;2024-11-11;VIP;492.28
756.813.240-44;Diego Caldeira;1963-03-31;Rock in Rio;2024-10-18;VIP;488.8
092.874.631-31;Letícia das Neves;1994-06-23;Rock in Rio;2024-09-04;Arquibancada;182.76
678.950.214-94;Davi Lucca Silveira;1967-08-21;Caetano Veloso;2024-11-02;Arquibancada;162.69
276.413.958-64;Maria Cecília Costela;1975-12-29;Rock in Rio;2024-09-20;Pista;130.04
859.174.603-10;Luiz Henrique Castro;1987-07-07;Roberto Carlos;2024-10-31;Pista Premium;302.28
648.093.572-10;Lucas Gabriel Castro;1980-12-19;Caetano Veloso;2024-12-14;Pista;109.36
426.183.905-98;Nicole Melo;1969-07-22;Anitta;2024-09-19;Camarote;212.31
153.698.472-82;Pedro Miguel Novaes;1970-10-08;Anitta;2024-11-09;Pista;136.05
762.501.849-02;Amanda Nunes;1946-04-20;Roberto Carlos;2024-08-05;Pista Premium;380.79
872.459.016-94;Yago Teixeira;1955-10-05;Ivete Sangalo;2024-10-13;Pista Premium;319.9
062.347.958-38;Esther Duarte;2004-06-27;Anitta;2024-09-25;Arquibancada;185.45
876.239.014-78;Ana Sophia Teixeira;1964-11-29;Ivete Sangalo;2024-12-28;VIP;498.72
031.942.586-05;Dra. Maria Sophia Vieira;1960-06-16;Rock in Rio;2024-08-14;Camarote;268.18
365.480.179-00;Lavínia Moreira;1976-01-01;Roberto Carlos;2024-10-10;Pista Premium;348.41
934.015.867-93;Gabrielly Silveira;1988-05-01;Ivete Sangalo;2024-09-04;Camarote;218.45
018.642.357-80;Dr. Marcelo Pires;1981-12-13;Rock in Rio;2024-11-27;Camarote;243.31
372.509.468-38;Cecília Ramos;1944-01-31;Roberto Carlos;2024-08-07;VIP;495.84
670.259.438-00;Amanda Araújo;1999-01-24;Rock in Rio;2024-09-08;VIP;439.92
913.605.287-68;Luiza da Costa;2004-12-06;Rock in Rio;2024-12-30;VIP;414.8
047.235.186-90;Sophia da Cruz;2000-05-22;Caetano Veloso;2024-09-24;Arquibancada;161.56
439.718.265-55;Rafaela Vieira;1984-07-03;Roberto Carlos;2024-11-11;Camarote;227.19
853.642.109-60;Lorenzo Barros;1956-02-25;Roberto Carlos;2024-09-11;Pista;117.76
593.072.146-70;Letícia da Rocha;2004-12-01;Caetano Veloso;2024-10-19;Pista Premium;303.59
839.470.261-96;Calebe Nunes;1969-02-15;Caetano Veloso;2024-10-16;VIP;461.64
980.512.673-03;Clara da Paz;1973-05-27;Rock in Rio;2024-09-10;Pista;102.12
965.710.834-93;Marina Nunes;1991-09-22;Roberto Carlos;2024-08-24;Arquibancada;187.06
476.109.285-85;Sr. Felipe Novaes;1982-02-21;Rock in Rio;2024-12-11;Pista;139.24
410.735.286-26;Bruna da Cunha;1972-10-11;Ivete Sangalo;2024-10-07;VIP;437.03
254.863.190-70;Gabriel Viana;1956-06-06;Caetano Veloso;2024-10-06;VIP;405.22
876.205.934-38;Marcela Rocha;1955-05-12;Anitta;2024-09-02;VIP;471.7
360.584.917-20;Gabrielly Nogueira;1976-11-06;Anitta;2024-08-06;Arquibancada;172.96
798.130.246-31;Luna da Mata;1964-11-05;Anitta;2024-10-17;Pista;136.83
706.398.125-03;Ana Clara da Luz;2002-07-21;Rock in Rio;2024-10-04;VIP;433.66
679.540.318-10;Thiago Martins;1965-03-04;Anitta;2024-08-07;VIP;468.03
759.810.643-66;Thomas Mendes;1985-11-26;Rock in Rio;2024-09-09;Arquibancada;171.74
249.638.175-19;Vitor Hugo da Rosa;1995-07-19;Ivete Sangalo;2024-08-27;Arquibancada;158.48
209.178.436-22;Davi Lucas Rodrigues;1962-02-25;Roberto Carlos;2024-09-22;VIP;465.08
850.216.934-33;Antônio Gomes;1947-12-27;Rock in Rio;2024-12-25;Camarote;240.44
569.712.840-11;Daniela Nascimento;1955-11-13;Rock in Rio;2024-09-24;Arquibancada;196.7
423.965.170-07;Lavínia da Rosa;1966-09-28;Rock in Rio;2024-10-15;Pista Premium;325.76
916.235.407-80;Sr. Noah das Neves;1956-10-23;Roberto Carlos;2024-12-01;Arquibancada;188.95
701.369.584-00;Matheus Santos;1966-01-18;Rock in Rio;2024-08-26;Camarote;279.48
846.912.073-50;Sr. Alexandre Viana;1981-05-19;Roberto Carlos;2024-10-03;VIP;447.01
927.085.314-41;Sophia Silveira;1964-04-07;Caetano Veloso;2024-11-30;Pista;110.43
085.219.647-49;Maitê Rodrigues;2001-06-13;Ivete Sangalo;2024-12-20;Arquibancada;154.02
207.958.431-60;Maitê Porto;1963-08-04;Caetano Veloso;2024-12-22;Camarote;225.61
926.310.457-34;Vicente Farias;1955-01-03;Roberto Carlos;2024-08-06;Pista;100.16
984.215.067-49;Sophie Costa;1994-03-27;Roberto Carlos;2024-11-30;Pista Premium;351.86
827.193.406-69;Dra. Maria Rocha;1967-07-19;Rock in Rio;2024-12-23;Arquibancada;150.69
317.859.462-00;Cauê Martins;1955-04-12;Anitta;2024-10-10;Arquibancada;181.68
293.605.478-83;Gabriel Novaes;1969-10-20;Caetano Veloso;2024-12-24;Pista;119.91
739.850.164-10;Emanuella Cunha;1954-10-02;Ivete Sangalo;2024-09-12;VIP;404.24
948.201.735-88;Maria Eduarda Monteiro;2000-06-12;Anitta;2024-12-07;Pista;139.6
478.239.156-00;Joaquim Araújo;1987-07-26;Anitta;2024-12-06;VIP;490.44
765.498.021-30;Sr. Yago da Cunha;1960-10-06;Rock in Rio;2024-11-21;Camarote;260.63
764.912.850-49;Joana da Costa;1950-02-13;Anitta;2024-08-07;Arquibancada;152.54
835.120.746-26;Raquel Fogaça;1976-07-27;Anitta;2024-09-26;Arquibancada;158.72
319.048.762-69;Isabel da Luz;1985-06-14;Ivete Sangalo;2024-11-30;Camarote;236.35
937.680.521-68;Marcelo Cardoso;1968-06-18;Roberto Carlos;2024-12-15;Camarote;276.07
593.708.641-48;Marcela Cardoso;1957-06-24;Roberto Carlos;2024-12-19;VIP;466.61
318.652.907-77;Raul da Cruz;1963-08-25;Caetano Veloso;2024-12-13;VIP;487.28
295.187.463-46;Manuela Freitas;1978-05-19;Rock in Rio;2024-12-05;Pista;108.86
302.649.175-61;Luiz Henrique Gonçalves;1999-07-16;Roberto Carlos;2024-09-17;Pista;142.76
970.682.541-01;Clara Lopes;1957-01-11;Ivete Sangalo;2024-10-05;Pista Premium;350.7
016.375.284-26;Noah Lima;1992-01-31;Caetano Veloso;2024-12-11;Pista;120.8
835.047.962-00;Luana Castro;2005-01-13;Anitta;2024-09-11;VIP;438.16
856.391.724-28;Emanuelly Rezende;1949-08-11;Caetano Veloso;2024-10-14;Camarote;225.57
754.032.681-62;Ana Julia Farias;1964-01-09;Caetano Veloso;2024-12-23;VIP;470.47
260.314.957-16;Ian Ramos;1956-11-12;Caetano Veloso;2024-08-25;Camarote;202.1
365.218.904-33;Maria Julia Caldeira;1980-08-26;Roberto Carlos;2024-09-10;Pista;122.02
475.901.283-41;Dra. Ana Carolina Barbosa;1953-10-07;Rock in Rio;2024-09-27;Pista Premium;305.92
914.658.072-76;Dra. Ana Alves;1959-02-08;Ivete Sangalo;2024-12-03;Pista;148.27
053.241.768-26;Dra. Raquel Nogueira;1993-07-05;Ivete Sangalo;2024-12-09;Arquibancada;195.67
437.692.850-00;Ana da Paz;2002-06-22;Anitta;2024-11-04;Camarote;295.09
695.241.780-01;Dr. Paulo Almeida;1946-09-28;Roberto Carlos;2024-09-23;Pista;113.11
810.524.793-32;Maria Luiza Pereira;1988-10-04;Caetano Veloso;2024-10-17;VIP;491.97
182.974.360-04;Isaac Barros;1954-01-15;Rock in Rio;2024-09-06;Pista Premium;341.39
402.586.739-74;Dra. Juliana Moreira;1962-05-05;Ivete Sangalo;2024-08-15;VIP;421.38
401.263.758-44;Amanda Gonçalves;1952-10-29;Anitta;2024-11-11;Arquibancada;157.83
698.213.504-70;Dr. João Felipe Silveira;1983-04-01;Rock in Rio;2024-09-13;Pista Premium;315.87
185.603.724-07;João Pedro das Neves;1949-08-22;Ivete Sangalo;2024-10-16;Camarote;225.38
126.384.059-06;Pietra Cardoso;1959-08-25;Anitta;2024-11-27;Arquibancada;158.93
341.690.725-61;João Vitor Rodrigues;1972-07-01;Rock in Rio;2024-09-29;VIP;414.17
074.162.538-53;Pedro Novaes;2005-01-08;Anitta;2024-08-08;Pista;107.0
178.453.690-39;Alexandre Lopes;1951-06-24;Roberto Carlos;2024-12-24;Pista;130.5
806.173.459-10;Alana Araújo;1986-03-09;Caetano Veloso;2024-10-31;Pista;109.21
471.568.293-19;Vicente Lima;1983-09-03;Roberto Carlos;2024-09-23;Arquibancada;154.97
962.375.480-92;Maria Fernanda Vieira;1994-01-24;Anitta;2024-09-30;Camarote;232.44
150.684.237-26;Rafael Caldeira;1970-12-09;Ivete Sangalo;2024-10-28;Pista Premium;310.01
954.637.218-82;Pedro Henrique Pereira;1951-01-22;Ivete Sangalo;2024-11-23;Pista Premium;375.47
264.197.305-70;Sr. Ryan Sales;1995-03-01;Roberto Carlos;2024-08-17;VIP;483.46
675.109.248-20;Renan Rezende;1959-10-30;Caetano Veloso;2024-12-14;VIP;475.94
250.964.387-83;Maria Julia Moura;1964-12-16;Ivete Sangalo;2024-12-12;Pista;112.45
362.075.914-61;Theo Rocha;1982-07-13;Ivete Sangalo;2024-10-12;Arquibancada;190.97
845.672.013-53;Juan Gomes;1985-07-13;Anitta;2024-09-04;VIP;471.5
526.910.473-34;Enzo da Rocha;1973-02-10;Anitta;2024-11-30;Camarote;297.61
018.759.432-50;Carolina Pires;1958-10-04;Anitta;2024-10-09;Pista Premium;397.27
521.798.634-46;Vitor Hugo Silva;1978-12-23;Ivete Sangalo;2024-08-13;Arquibancada;159.27
605.821.943-42;Maria Sophia da Cruz;2003-02-25;Anitta;2024-12-11;Pista Premium;359.38
815.063.794-00;Luiz Henrique Dias;1952-09-01;Anitta;2024-09-04;Pista Premium;391.19
105.932.864-05;Alexia da Cruz;1970-12-21;Caetano Veloso;2024-10-11;VIP;487.62
694.187.302-78;Esther Silva;1944-12-18;Ivete Sangalo;2024-12-30;Camarote;206.63
406.521.798-94;Catarina Vieira;1956-03-04;Roberto Carlos;2024-08-30;Camarote;242.61
753.201.698-68;Dr. Augusto Freitas;1961-11-10;Rock in Rio;2024-10-26;Camarote;226.46
685.409.271-01;Ana Carolina Almeida;1964-12-08;Ivete Sangalo;2024-12-05;Arquibancada;155.95
072.354.891-97;Davi Lucas Cardoso;1995-09-30;Rock in Rio;2024-10-26;Pista;107.5
584.703.961-10;Vitor Aragão;2006-02-03;Ivete Sangalo;2024-12-31;Camarote;285.18
254.791.608-85;Letícia Azevedo;1995-09-20;Ivete Sangalo;2024-10-05;Pista;149.58
936.125.804-42;Noah Teixeira;1970-04-12;Caetano Veloso;2024-12-25;VIP;436.63
261.379.458-55;Joana Rezende;1954-04-16;Anitta;2024-11-26;Pista;108.41
932.056.781-68;Emilly Moraes;1969-04-11;Ivete Sangalo;2024-11-26;Camarote;225.48
961.524.783-91;Leandro Santos;1969-12-31;Ivete Sangalo;2024-11-01;Camarote;252.75
196.240.385-89;Gabrielly Silva;1977-02-15;Roberto Carlos;2024-08-18;Pista Premium;322.45
319.840.567-00;Noah Fernandes;1992-03-23;Ivete Sangalo;2024-10-04;Pista Premium;365.22
410.752.389-60;Juliana Moura;1944-07-07;Anitta;2024-08-20;VIP;489.74
209.568.437-00;Dr. Lorenzo da Paz;1963-05-03;Anitta;2024-10-07;Arquibancada;151.55
213.894.675-46;Amanda Gomes;1983-08-11;Caetano Veloso;2024-12-21;VIP;457.29
948.307.612-96;Nina Nascimento;1960-07-08;Roberto Carlos;2024-11-08;Pista;104.65
749.283.506-00;Ana Laura Pereira;1963-12-17;Rock in Rio;2024-12-31;Pista;108.56
864.209.375-74;Luiz Fernando Cavalcanti;1947-03-12;Ivete Sangalo;2024-09-23;Pista Premium;386.85
761.942.835-64;Srta. Júlia Silva;1947-06-23;Rock in Rio;2024-12-14;Arquibancada;151.35
192.730.865-86;Pedro Miguel Freitas;1992-12-03;Roberto Carlos;2024-09-01;Camarote;274.66
863.217.490-87;Francisco Martins;1963-10-28;Rock in Rio;2024-12-05;Arquibancada;188.08
346.782.095-65;Gabriela Rodrigues;1957-04-27;Rock in Rio;2024-11-29;Arquibancada;186.54
628.395.071-02;Erick Ribeiro;1994-07-13;Ivete Sangalo;2024-08-05;Camarote;201.88
346.712.905-61;Noah Mendes;1953-05-25;Ivete Sangalo;2024-09-17;Arquibancada;167.25
314.608.975-01;Dr. Davi Lucca Ribeiro;2005-01-26;Ivete Sangalo;2024-09-05;Pista;134.55
670.529.413-25;Alexandre Aragão;1982-05-20;Anitta;2024-09-14;Pista Premium;391.43
042.836.957-00;Vitória Novaes;1955-05-27;Roberto Carlos;2024-12-16;VIP;424.69
813.497.560-75;Dr. Lucas Pires;1966-10-10;Rock in Rio;2024-09-04;VIP;408.68
092.658.437-56;Nina da Conceição;1984-08-23;Rock in Rio;2024-09-02;Arquibancada;165.27
942.780.561-76;Alice da Mata;1998-12-26;Roberto Carlos;2024-08-27;Pista Premium;321.89
062.438.917-04;Sr. Benício Melo;1981-12-22;Ivete Sangalo;2024-09-24;Camarote;284.14
201.894.735-41;Kamilly Rezende;1985-03-19;Roberto Carlos;2024-10-10;Arquibancada;179.15
941.863.257-82;Sr. Igor Cunha;1948-03-08;Anitta;2024-12-13;Pista;105.35
428.163.059-70;Murilo Moraes;1995-01-18;Ivete Sangalo;2024-08-26;Pista Premium;382.78
184.230.597-23;Benício Farias;1997-06-09;Rock in Rio;2024-08-06;VIP;490.02
473.215.680-08;Manuela Dias;1949-08-01;Caetano Veloso;2024-10-21;Arquibancada;151.55
250.364.198-98;Srta. Fernanda Peixoto;1990-10-11;Anitta;2024-11-15;Pista Premium;353.94
279.853.614-64;Evelyn Nunes;1977-04-30;Rock in Rio;2024-12-28;Arquibancada;181.85
174.839.265-46;Carolina Cardoso;1972-03-29;Roberto Carlos;2024-11-18;Camarote;289.53
374.089.612-40;Luna Fogaça;1997-09-11;Ivete Sangalo;2024-11-04;Pista;124.93
075.349.826-00;Joaquim Melo;1948-07-21;Ivete Sangalo;2024-08-25;Camarote;235.23
413.865.027-07;Dr. Nathan Peixoto;1966-08-15;Caetano Veloso;2024-08-03;Camarote;227.71
